ID;Conta;Data;Valor
4305;21;2025-03-29;22805.76
4306;33;2024-02-14;4004.28
4307;33;2023-04-11;1119.34
4308;11;2024-07-11;23660.32
4309;21;2024-04-04;18820.53
4310;33;2023-09-22;25915.41
4311;12;2023-08-14;1874.17
4312;21;2023-10-26;29312.08
4313;12;2023-11-18;1129.8
4314;32;2025-03-01;16498.38
4315;32;2023-05-13;28557.88
4316;21;2024-01-21;27828.22
4317;33;2024-05-02;12209.93
4318;11;2023-08-03;21818.67
4319;32;2024-05-18;15521.05
4320;11;2023-05-06;6552.18
4321;12;2024-02-26;13537.66
4322;11;2025-01-06;4844.03
4323;21;2025-02-04;13879.6
4324;32;2024-09-24;14653.59
4325;12;2023-11-04;2175.66
4326;32;2023-08-21;19560.96
4327;11;2023-12-04;6532.21
4328;31;2024-11-28;28826.41
4329;12;2024-05-19;7060.05
4330;22;2023-10-15;11362.7
4331;21;2024-07-03;6529.2
4332;22;2024-10-02;16292.05
4333;31;2023-12-17;20170.81
4334;33;2024-01-03;29279.16
4335;12;2024-04-16;28631.49
4336;33;2024-05-08;21965.73
4337;33;2023-09-06;21021.09
4338;31;2025-01-09;2127.17
4339;21;2023-12-15;3032.07
4340;21;2024-02-23;11395.26
4341;32;2024-12-08;16462.08
4342;21;2023-03-30;28677.02
4343;21;2023-08-18;29251.11
4344;32;2023-09-25;12399.73
4345;11;2024-08-09;15219.76
4346;22;2023-06-21;1647.97
4347;12;2025-01-23;28863.01
4348;22;2023-12-15;9559.27
4349;11;2023-12-08;26839.73
4350;21;2024-08-20;17992.69
4351;32;2023-06-26;18267.27
4352;31;2023-04-27;3673.59
4353;21;2023-04-21;15032.46
4354;32;2024-05-05;4419.59
4355;22;2024-04-28;18518.93
4356;12;2024-09-08;25286.77
4357;32;2025-01-19;19807.18
4358;33;2024-09-15;26044.26
4359;12;2023-12-12;11256.46
4360;22;2023-06-18;20681.63
4361;33;2023-04-14;20935.87
4362;12;2024-11-19;13485.38
4363;33;2023-07-21;26769.17
4364;32;2023-08-20;4607.52
4365;22;2024-06-08;28464.55
4366;11;2024-11-14;4130.68
4367;11;2025-03-09;16763.89
4368;21;2023-05-04;5299.81
4369;21;2023-10-03;22591.75
4370;21;2024-05-25;10996.11
4371;11;2023-05-17;11040.74
4372;11;2023-04-28;11122.05
4373;31;2024-04-26;27549.85
4374;33;2023-12-13;29425.1
4375;12;2024-10-08;13374.91
4376;22;2024-04-09;22846.22
4377;32;2024-03-22;2391.47
4378;22;2024-10-29;11012.17
4379;33;2025-01-13;23604.79
4380;32;2024-12-28;1836.49
4381;22;2024-05-02;26049.99
4382;32;2025-02-06;7874.03
4383;33;2023-10-24;6350.24
4384;31;2024-10-03;19202.58
4385;31;2024-02-24;10049.93
4386;11;2024-09-16;12678.29
4387;11;2023-05-05;17056.94
4388;12;2025-03-19;16472.19
4389;21;2025-02-12;8484.8
4390;32;2024-02-20;8313.08
4391;21;2024-10-26;19635.26
4392;11;2024-04-15;23390.04
4393;11;2023-04-02;4779.12
4394;11;2023-12-06;19349.29
4395;22;2023-08-03;5188.76
4396;33;2025-03-03;12817.97
4397;12;2024-06-14;9758.0
4398;11;2024-08-27;14775.98
4399;33;2025-02-08;1195.67
4400;21;2023-07-19;14144.52
4401;33;2024-10-30;22577.42
4402;11;2024-12-14;3322.27
4403;21;2024-05-28;10652.61
4404;12;2024-09-27;26157.56
4405;12;2024-04-02;9793.67
4406;22;2024-07-26;7381.02
4407;33;2023-07-09;18943.35
4408;32;2024-02-12;11240.62
4409;12;2023-10-07;28092.88
4410;21;2023-12-09;7398.52
4411;12;2023-06-17;13414.96
4412;11;2023-06-27;5096.95
4413;11;2024-01-03;317.33
4414;33;2024-11-13;21446.23
4415;11;2025-02-08;2355.18
4416;32;2024-04-18;24984.44
4417;22;2024-03-20;28305.76
4418;33;2023-12-05;7483.66
4419;32;2023-09-07;9899.67
4420;33;2025-02-23;21385.48
4421;33;2024-08-01;25256.41
4422;21;2023-09-29;16480.39
4423;31;2025-02-11;17113.11
4424;31;2024-10-13;275.13
4425;11;2024-07-07;15153.99
4426;33;2024-06-09;8677.79
4427;31;2024-11-25;20099.96
4428;12;2023-09-14;15565.61
4429;11;2024-07-11;16804.63
4430;21;2024-12-06;3437.14
4431;31;2023-12-20;16975.52
4432;31;2024-03-22;25735.18
4433;21;2023-05-22;196.5
4434;33;2024-08-25;26815.15
4435;11;2023-04-16;11910.34
4436;21;2024-07-09;1271.07
4437;22;2024-12-04;3822.72
4438;11;2024-11-19;8859.88
4439;21;2024-03-02;11686.6
4440;33;2025-03-24;21052.03
4441;12;2024-08-29;2517.44
4442;32;2024-08-09;3684.9
4443;11;2025-02-13;26845.97
4444;22;2024-12-07;1162.66
4445;31;2024-03-08;15453.27
4446;11;2024-05-15;1136.89
4447;12;2023-11-24;2237.73
4448;11;2023-07-17;22311.01
4449;11;2024-11-05;897.96
4450;31;2023-11-09;23307.2
4451;22;2024-05-07;26096.42
4452;22;2023-04-24;5340.33
4453;32;2024-04-07;3969.92
4454;11;2024-05-21;29340.63
4455;21;2025-01-14;23440.45
4456;12;2025-03-02;11638.97
4457;21;2023-06-03;12116.92
4458;31;2023-07-10;20002.05
4459;31;2024-03-08;21983.92
4460;22;2024-02-27;20058.48
4461;12;2024-09-03;16239.9
4462;11;2024-10-08;7103.76
4463;11;2024-05-01;24603.05
4464;21;2023-06-23;21956.08
4465;21;2024-02-04;9822.71
4466;12;2025-02-13;9838.41
4467;21;2023-09-02;9644.09
4468;22;2024-10-14;15772.56
4469;22;2024-06-18;16686.14
4470;21;2024-11-08;21960.72
4471;33;2024-03-10;1825.88
4472;21;2024-05-03;11455.23
4473;12;2024-11-30;8712.69
4474;12;2023-09-23;23353.84
4475;33;2024-09-30;13230.41
4476;21;2024-11-16;29774.29
4477;22;2024-05-28;2197.83
4478;33;2024-07-19;23831.73
4479;21;2024-04-07;27644.87
4480;12;2023-10-04;5656.97
4481;11;2024-10-21;1357.48
4482;32;2023-10-17;21522.12
4483;12;2023-05-31;27428.2
4484;33;2024-04-15;6588.22
4485;22;2023-05-07;941.67
4486;31;2023-09-18;4812.51
4487;12;2023-04-25;6721.7
4488;12;2023-05-25;14407.04
4489;31;2024-06-09;24314.05
4490;21;2024-10-20;698.79
4491;21;2024-09-11;2193.03
4492;31;2024-10-23;514.78
4493;22;2025-03-25;9160.14
4494;22;2024-12-16;26822.68
4495;21;2023-07-10;19443.67
4496;11;2024-08-05;26906.49
4497;21;2024-02-29;12005.78
4498;33;2024-10-06;29306.99
4499;22;2024-09-16;28127.77
4500;32;2024-03-06;14229.18
4501;11;2025-03-16;17182.63
4502;12;2023-04-08;22449.67
4503;22;2023-07-06;27734.3
4504;31;2025-03-24;20317.9
4505;22;2025-01-03;17806.07
4506;22;2024-05-18;2333.35
4507;12;2024-05-27;19279.36
4508;22;2025-01-08;28714.8
4509;33;2023-05-26;18480.69
4510;22;2024-10-05;2236.05
4511;33;2023-10-11;21023.83
4512;32;2025-03-02;19325.92
4513;11;2024-12-11;29226.25
4514;31;2024-10-07;16163.14
4515;21;2024-05-29;6780.34
4516;21;2023-09-01;6699.85
4517;21;2024-10-11;16719.94
4518;31;2023-10-24;22218.46
4519;22;2024-06-28;19264.9
4520;11;2023-06-09;6228.59
4521;11;2023-05-26;24857.75
4522;11;2024-03-24;23367.36
4523;12;2023-12-25;10551.64
4524;12;2023-10-26;1947.06
4525;31;2023-09-09;26087.11
4526;11;2024-12-20;2142.3
4527;21;2024-06-08;23914.8
4528;21;2023-04-06;17749.74
4529;12;2024-12-26;11571.99
4530;12;2024-07-02;7418.28
4531;12;2024-02-01;21638.86
4532;31;2023-06-07;273.83
4533;32;2023-05-22;13008.67
4534;32;2024-12-19;5045.31
4535;12;2023-05-07;8926.65
4536;22;2023-11-10;8755.45
4537;32;2023-08-23;1881.03
4538;31;2024-01-06;1888.94
4539;32;2024-04-13;13030.9
4540;33;2024-06-04;2515.66
4541;21;2025-02-05;11421.74
4542;32;2024-06-10;22886.47
4543;12;2024-08-29;11362.21
4544;33;2023-12-18;12585.86
4545;33;2025-02-28;785.67
4546;21;2023-04-18;11528.35
4547;31;2023-05-21;10004.36
4548;32;2024-09-12;17927.4
4549;21;2024-10-21;21036.65
4550;12;2024-08-27;17543.73
4551;33;2024-08-17;14899.76
4552;22;2024-09-12;11993.98
4553;33;2023-04-14;14873.48
4554;21;2024-02-19;8695.1
4555;11;2023-12-25;27575.0
4556;31;2025-03-26;19529.2
4557;32;2025-02-06;8715.57
4558;32;2024-06-17;4595.14
4559;22;2024-12-09;19319.73
4560;32;2025-03-29;96.36
4561;12;2024-12-04;8348.39
4562;31;2024-03-24;589.54
4563;11;2023-10-03;9247.64
4564;31;2023-10-02;14594.44
4565;11;2024-07-05;692.36
4566;12;2024-02-24;15120.56
4567;33;2023-11-27;2975.31
4568;11;2025-03-16;13163.98
4569;32;2024-08-12;12440.76
4570;11;2023-08-28;7690.99
4571;12;2024-11-26;21924.55
4572;31;2023-05-31;9969.65
4573;32;2025-01-26;6524.05
4574;33;2024-12-24;2898.16
4575;11;2023-04-19;11023.59
4576;33;2024-09-09;15432.97
4577;32;2023-05-11;21339.53
4578;21;2023-11-11;4412.19
4579;33;2024-10-20;26677.97
4580;33;2025-01-11;194.4
4581;31;2023-07-06;24871.55
4582;22;2023-04-21;12599.9
4583;21;2024-09-27;803.47
4584;12;2023-09-07;4503.63
4585;33;2025-01-24;14989.08
4586;21;2023-10-11;8035.3
4587;32;2024-09-05;19435.54
4588;12;2024-04-07;5170.09
4589;31;2025-02-13;20103.07
4590;33;2023-12-04;5926.87
4591;12;2023-08-04;8003.18
4592;32;2023-10-09;1828.07
4593;21;2024-06-20;9357.32
4594;33;2025-03-29;17777.78
4595;31;2023-11-27;4326.64
4596;33;2023-11-12;5051.76
4597;33;2023-10-10;22124.67
4598;22;2024-05-18;17547.89
4599;33;2025-01-30;7017.23
4600;12;2024-06-30;27241.84
4601;32;2023-11-10;15981.52
4602;33;2024-08-21;8153.14
4603;21;2024-09-29;13911.01
4604;32;2023-08-10;18309.66
4605;12;2024-01-04;1284.92
4606;33;2023-08-09;8636.88
4607;21;2023-08-22;12702.69
4608;11;2025-03-16;4544.3
4609;33;2024-04-13;19253.37
4610;22;2024-06-06;8490.51
4611;31;2024-09-06;16609.37
4612;31;2023-05-13;19700.36
4613;12;2023-11-29;28484.2
4614;32;2024-01-19;27111.86
4615;31;2024-01-27;21671.15
4616;33;2024-05-14;26222.88
4617;31;2023-04-24;24424.55
4618;31;2024-02-25;20115.41
4619;32;2023-03-30;23581.15
4620;21;2023-09-06;23201.27
4621;22;2024-08-25;14417.55
4622;21;2024-04-11;6720.29
4623;32;2023-04-05;10516.68
4624;22;2023-10-31;24160.92
4625;11;2025-03-06;12815.07
4626;31;2023-12-20;1530.09
4627;33;2024-03-28;2177.27
4628;22;2023-10-16;15778.68
4629;33;2023-12-07;13768.26
4630;32;2024-11-21;25777.4
4631;31;2024-06-11;26256.66
4632;21;2024-12-21;2442.6
4633;32;2023-09-28;26609.65
4634;33;2024-01-18;11693.29
4635;12;2024-07-07;5501.78
4636;32;2023-07-20;14788.55
4637;11;2023-08-29;10756.65
4638;21;2024-04-13;9395.8
4639;32;2023-06-19;16450.27
4640;32;2023-12-08;20001.85
4641;12;2025-01-03;5521.19
4642;31;2025-02-03;11064.24
4643;12;2023-05-06;16412.8
4644;31;2024-02-23;24947.56
4645;33;2024-07-26;18154.81
4646;32;2024-11-22;7680.49
4647;31;2024-11-12;11213.71
4648;12;2023-11-08;6496.15
4649;32;2024-06-02;8051.19
4650;33;2024-11-16;11143.21
4651;11;2025-01-03;27943.55
4652;22;2023-08-03;3780.55
4653;22;2023-09-18;24120.35
4654;32;2025-01-20;1600.8
4655;32;2024-08-24;21793.59
4656;22;2023-08-28;10178.65
4657;22;2025-02-25;626.11
4658;33;2024-08-31;5376.84
4659;32;2024-10-29;209.1
4660;12;2024-02-06;13642.85
4661;33;2025-01-20;21820.94
4662;33;2023-12-20;3344.94
4663;31;2023-08-16;56.38
4664;12;2023-10-08;20353.42
4665;33;2025-03-11;25769.83
4666;21;2024-12-13;17774.19
4667;33;2024-02-01;9031.08
4668;12;2025-01-07;13328.08
4669;11;2023-12-26;3877.28
4670;11;2024-01-14;2276.38
4671;33;2023-12-25;8945.56
4672;22;2024-12-01;7299.68
4673;12;2024-03-29;12783.06
4674;21;2024-10-27;27778.57
4675;33;2024-10-25;18817.01
4676;31;2024-12-11;301.88
4677;12;2023-07-03;20632.77
4678;33;2024-10-20;23318.87
4679;12;2023-05-30;3319.34
4680;31;2024-11-10;22808.32
4681;11;2024-01-27;16522.08
4682;21;2024-10-16;15989.47
4683;12;2024-11-18;23577.75
4684;12;2024-11-09;20743.78
4685;21;2024-10-20;4677.17
4686;22;2024-05-08;24756.09
4687;22;2024-12-25;12738.27
4688;33;2023-06-29;4201.37
4689;31;2024-06-12;7749.29
4690;21;2023-09-24;29149.1
4691;32;2024-12-08;21833.24
4692;11;2023-07-26;22682.37
4693;12;2024-01-07;14054.15
4694;33;2023-04-20;15725.99
4695;11;2024-11-24;6377.74
4696;22;2023-05-28;27329.29
4697;11;2025-01-23;1223.94
4698;33;2024-10-26;1808.59
4699;33;2025-02-08;18398.3
4700;32;2024-10-05;1188.08
4701;31;2024-11-14;22461.67
4702;31;2023-07-21;26158.06
4703;12;2023-07-07;7107.98
4704;22;2024-03-05;3390.98
4705;22;2024-05-15;13897.03
4706;21;2023-05-05;23708.45
4707;32;2023-10-15;8176.47
4708;21;2023-11-18;6722.97
4709;11;2023-05-12;21201.0
4710;33;2023-11-30;12144.91
4711;22;2025-01-10;1926.43
4712;32;2023-08-22;5996.96
4713;32;2024-06-16;12339.03
4714;22;2023-12-17;2543.14
4715;31;2024-12-07;6816.91
4716;31;2023-12-01;14582.61
4717;31;2025-01-25;3249.79
4718;22;2024-07-13;23012.36
4719;12;2025-01-27;23803.42
4720;33;2025-02-06;25972.01
4721;12;2023-11-16;15584.75
4722;22;2023-12-09;13688.23
4723;22;2024-04-01;12895.93
4724;22;2024-08-01;1111.19
4725;32;2023-09-15;7231.79
4726;33;2025-03-18;17973.09
4727;22;2023-05-02;7518.73
4728;21;2024-04-30;8110.78
4729;31;2023-09-05;6461.34
4730;21;2023-09-15;17996.12
4731;32;2024-10-16;11175.65
4732;12;2024-06-07;10628.82
4733;22;2023-12-09;17345.95
4734;12;2023-12-30;1677.07
4735;31;2024-03-11;20347.87
4736;22;2024-09-10;4795.64
4737;12;2023-10-15;26788.15
4738;33;2024-07-19;3277.92
4739;31;2025-02-13;8786.07
4740;21;2023-07-14;7761.72
4741;22;2024-04-18;27321.65
4742;21;2025-02-14;13813.28
4743;32;2024-03-12;23939.7
4744;31;2023-10-16;24409.57
4745;21;2023-10-01;29927.14
4746;21;2024-05-06;7807.06
4747;31;2024-07-07;29114.08
4748;31;2025-01-17;6347.1
4749;33;2025-03-03;20356.59
4750;11;2023-10-13;14380.15
4751;21;2023-06-23;16640.17
4752;22;2024-10-10;12752.55
4753;33;2023-12-29;23138.76
4754;12;2024-06-02;23227.82
4755;33;2023-12-30;201.35
4756;22;2023-09-06;16912.74
4757;31;2025-03-18;17255.24
4758;31;2024-08-04;12976.16
4759;32;2024-03-23;1462.19
4760;22;2023-08-20;3096.98
4761;33;2023-06-19;19893.61
4762;33;2025-02-26;17377.36
4763;21;2023-10-11;9372.41
4764;21;2024-11-15;20428.79
4765;22;2024-07-12;16451.6
4766;12;2024-09-27;15147.66
4767;32;2024-06-06;5697.0
4768;21;2025-01-12;9962.28
4769;11;2024-07-14;20249.27
4770;11;2025-02-17;16807.64
4771;11;2024-02-01;26291.17
4772;32;2023-07-12;27221.49
4773;33;2023-06-10;3620.96
4774;12;2023-12-30;1258.64
4775;31;2024-11-25;11400.22
4776;33;2024-04-11;7141.46
4777;21;2024-05-07;19297.05
4778;22;2023-05-20;3279.29
4779;22;2024-03-22;13288.36
4780;21;2023-10-18;14619.14
4781;21;2023-11-27;28712.83
4782;31;2025-03-09;26974.13
4783;31;2023-06-23;24657.9
4784;22;2024-12-07;5557.91
4785;33;2023-07-08;20390.1
4786;32;2023-10-29;28254.24
4787;22;2024-03-30;29285.8
4788;31;2023-10-07;23500.22
4789;11;2025-02-02;28245.93
4790;33;2025-01-07;7600.51
4791;11;2023-11-22;78.56
4792;22;2024-08-03;12578.7
4793;22;2024-12-16;20214.9
4794;32;2025-02-26;22435.67
4795;12;2024-04-19;27744.22
4796;31;2024-06-29;19505.12
4797;22;2024-04-12;9847.11
4798;31;2023-11-26;22848.52
4799;32;2024-10-19;12894.48
4800;33;2023-08-01;5264.61
4801;12;2024-11-04;10400.64
4802;32;2024-08-24;17463.28
4803;22;2024-04-23;21588.36
4804;11;2023-12-04;7873.12
4805;21;2024-10-14;19831.86
4806;11;2024-08-19;9104.7
4807;22;2024-03-20;11990.15
4808;31;2024-07-10;1011.5
4809;32;2025-03-05;22281.2
4810;12;2023-08-31;8533.51
4811;31;2025-03-02;25291.93
4812;31;2023-04-18;27826.13
4813;31;2024-11-16;2173.93
4814;11;2023-12-22;2994.03
4815;31;2023-10-16;9882.66
4816;22;2024-02-01;22138.91
4817;22;2024-08-20;25857.38
4818;21;2024-11-18;20127.7
4819;22;2025-03-20;17579.83
4820;32;2023-05-16;20790.78
4821;32;2023-08-27;5534.73
4822;11;2023-11-22;26406.72
4823;11;2023-06-05;14615.15
4824;12;2023-11-07;21988.46
4825;31;2025-01-25;8621.35
4826;32;2023-04-26;9266.95
4827;32;2024-04-28;18234.15
4828;32;2023-10-09;21506.04
4829;12;2023-12-01;2117.7
4830;33;2024-07-25;6062.16
4831;32;2023-11-21;27795.86
4832;31;2025-01-07;19562.6
4833;33;2024-03-23;5501.95
4834;33;2024-01-15;28174.29
4835;32;2023-08-23;25282.58
4836;12;2025-01-02;5180.59
4837;32;2023-12-29;17388.35
4838;21;2024-08-01;18476.99
4839;11;2024-03-24;21661.81
4840;32;2024-05-27;5783.64
4841;31;2025-02-28;7603.15
4842;11;2024-03-14;26082.99
4843;32;2023-07-18;20826.17
4844;21;2024-08-07;559.59
4845;12;2023-04-05;13489.71
4846;22;2024-08-11;25945.14
4847;21;2024-04-18;28537.72
4848;32;2023-05-20;17782.45
4849;31;2024-07-31;25404.94
4850;21;2024-08-30;13864.93
4851;22;2023-11-06;17693.17
4852;21;2024-09-19;28382.78
4853;21;2024-05-30;12014.29
4854;31;2024-03-20;270.8
4855;22;2024-04-29;18860.99
4856;31;2023-11-10;26253.23
4857;33;2024-02-12;14518.3
4858;22;2023-04-04;23858.05
4859;31;2024-08-18;3176.19
4860;11;2024-02-11;26999.08
4861;33;2024-09-23;6907.65
4862;11;2023-08-22;13161.68
4863;21;2024-07-19;14528.83
4864;32;2023-11-29;15552.93
4865;33;2024-05-09;7980.14
4866;33;2023-06-15;18807.6
4867;33;2024-01-11;1761.69
4868;31;2023-07-29;15248.24
4869;12;2024-09-13;7415.13
4870;32;2023-06-16;17532.88
4871;33;2024-09-14;26020.02
4872;12;2024-11-11;5621.34
4873;32;2023-08-23;10446.18
4874;32;2024-02-26;19517.66
4875;11;2023-11-08;16813.7
4876;12;2024-07-31;13978.04
4877;12;2024-08-02;22675.04
4878;21;2024-05-22;24172.98
4879;21;2023-06-02;13081.37
4880;32;2024-10-06;25671.91
4881;12;2024-12-19;15850.87
4882;33;2023-10-03;27388.05
4883;33;2024-05-23;24285.56
4884;22;2024-12-06;18339.22
4885;22;2024-07-13;9132.99
4886;21;2024-10-05;11146.12
4887;32;2024-02-23;10670.1
4888;31;2024-03-06;17064.4
4889;11;2023-03-31;26495.8
4890;21;2025-02-02;23027.76
4891;32;2023-04-05;25279.31
4892;21;2024-12-01;14550.87
4893;11;2023-09-30;2151.54
4894;32;2023-07-17;18676.11
4895;12;2024-08-03;3588.67
4896;11;2023-09-30;10731.56
4897;22;2023-06-19;16657.39
4898;22;2024-08-17;7738.99
4899;11;2023-09-17;15846.14
4900;12;2024-04-29;23125.15
4901;11;2025-02-20;26736.87
4902;22;2023-08-24;5910.57
4903;11;2024-11-01;14009.37
4904;11;2024-07-02;19784.87
4905;11;2023-06-30;10165.21
4906;22;2023-04-16;5506.51
4907;32;2024-05-01;19638.46
4908;11;2023-10-06;12037.82
4909;33;2024-02-25;4289.26
4910;11;2024-04-12;25161.67
4911;33;2023-11-24;14496.8
4912;31;2024-02-28;11349.59
4913;32;2024-01-09;21773.73
4914;32;2025-01-05;6998.92
4915;31;2024-05-14;13621.16
4916;33;2025-02-27;28914.12
4917;22;2023-06-23;9529.82
4918;32;2023-10-09;11969.76
4919;12;2024-05-10;11221.67
4920;22;2024-04-06;10200.48
4921;21;2024-03-30;22590.17
4922;21;2023-12-08;29983.55
4923;21;2023-06-05;24876.77
4924;11;2023-04-24;8623.45
4925;22;2024-09-12;25453.73
4926;21;2023-08-20;17286.8
4927;21;2023-10-01;8492.73
4928;22;2023-12-07;5080.26
4929;32;2025-01-26;29412.8
4930;11;2024-07-03;12757.21
4931;22;2024-07-31;1122.52
4932;21;2025-03-08;3729.31
4933;33;2024-05-15;11358.74
4934;31;2024-09-24;5229.55
4935;11;2024-01-18;10411.96
4936;33;2024-05-29;9819.62
4937;12;2024-09-11;20284.36
4938;31;2024-12-13;15967.47
4939;22;2024-10-17;24984.47
4940;32;2024-05-29;5589.69
4941;22;2025-02-27;23775.97
4942;11;2023-08-13;25308.47
4943;33;2023-04-27;28942.33
4944;32;2024-05-31;28299.39
4945;33;2024-12-26;12127.03
4946;12;2023-11-07;7834.26
4947;11;2024-02-17;2091.75
4948;33;2024-05-03;2381.26
4949;21;2023-11-15;4483.0
4950;11;2024-07-29;15598.48
4951;31;2024-11-19;1221.75
4952;31;2024-06-07;17972.6
4953;31;2023-12-13;26268.23
4954;33;2025-02-02;9917.37
4955;31;2025-03-09;26525.83
4956;11;2023-11-19;10361.23
4957;22;2023-11-19;6931.98
4958;12;2024-01-30;15316.58
4959;12;2024-09-28;448.84
4960;33;2023-04-01;3437.25
4961;33;2023-08-21;12852.81
4962;32;2024-03-24;24827.42
4963;11;2023-11-20;280.35
4964;12;2025-03-29;5398.83
4965;11;2025-03-06;22489.85
4966;33;2024-04-24;6668.33
4967;31;2023-06-20;5924.16
4968;31;2024-01-22;20758.77
4969;32;2024-03-18;25976.79
4970;31;2023-12-31;9872.59
4971;22;2024-11-10;8504.11
4972;12;2024-06-01;7181.89
4973;31;2024-10-10;19256.49
4974;21;2024-05-30;6039.77
4975;31;2024-10-31;26270.7
4976;31;2024-05-21;9082.86
4977;21;2024-04-19;17038.46
4978;33;2023-06-18;3962.84
4979;31;2023-06-13;9291.47
4980;33;2024-02-01;21392.55
4981;12;2024-01-04;25807.29
4982;21;2024-11-04;29252.33
4983;22;2024-12-30;14327.05
4984;11;2024-04-20;16706.19
4985;11;2024-07-28;6896.73
4986;11;2024-12-25;11380.66
4987;33;2024-01-29;23440.25
4988;33;2024-06-13;13719.16
4989;32;2023-11-17;3349.12
4990;31;2024-05-15;24762.07
4991;12;2024-11-21;4503.19
4992;21;2023-09-02;17944.5
4993;31;2024-07-20;9129.94
4994;32;2024-10-18;26035.26
4995;12;2023-12-05;7106.04
4996;12;2024-10-10;12986.85
4997;12;2023-05-18;22959.75
4998;21;2023-12-08;6896.72
4999;33;2024-01-06;3783.34
5000;31;2024-07-15;8929.67
5001;33;2023-10-16;27732.84
5002;11;2023-05-19;14784.29
5003;21;2024-04-27;23246.14
5004;21;2025-02-25;13417.27
5005;31;2024-12-25;23420.98
5006;12;2023-11-19;1822.78
5007;21;2024-03-08;20895.75
5008;12;2024-09-14;25969.19
5009;31;2024-08-19;11048.75
5010;11;2023-12-16;4260.3
5011;33;2024-05-12;12918.44
5012;12;2023-06-07;1407.53
5013;31;2024-02-10;18374.23
5014;21;2024-09-30;10170.52
5015;21;2025-02-05;26447.28
5016;11;2024-03-15;10727.43
5017;22;2024-06-12;15329.27
5018;32;2023-07-21;17425.7
5019;31;2023-10-16;17402.79
5020;33;2023-05-13;5398.38
5021;33;2025-01-11;10018.24
5022;22;2024-03-08;22910.79
5023;33;2023-10-17;23034.2
5024;32;2025-01-27;5523.65
5025;11;2023-07-01;13205.32
5026;31;2025-01-10;12020.36
5027;11;2023-05-21;13636.54
5028;11;2024-02-20;7718.11
5029;22;2023-06-01;13154.25
5030;31;2023-04-11;27099.1
5031;33;2023-04-17;23889.58
5032;11;2024-11-29;24326.07
5033;33;2024-06-28;2380.35
5034;21;2024-09-06;13646.36
5035;12;2024-09-21;1222.21
5036;21;2024-10-28;13984.66
5037;31;2025-01-04;7253.4
5038;22;2024-03-30;25203.49
5039;33;2024-09-17;10728.44
5040;21;2023-12-16;23065.83
5041;12;2024-05-11;19433.4
5042;12;2024-02-08;1537.74
5043;11;2023-05-04;3529.51
5044;33;2024-12-19;5587.51
5045;22;2024-09-21;20066.1
5046;33;2024-01-15;13542.39
5047;33;2023-05-26;14497.98
5048;31;2023-07-18;22944.89
5049;31;2023-09-12;22664.1
5050;32;2025-03-21;16259.59
5051;22;2024-12-02;26547.43
5052;21;2024-08-31;3501.68
5053;21;2023-10-11;1577.38
5054;12;2025-03-08;8883.15
5055;22;2023-11-29;23955.29
5056;31;2024-05-31;6326.19
5057;32;2024-05-31;12729.03
5058;22;2023-08-28;27396.04
5059;31;2025-02-13;6440.71
5060;12;2025-03-04;15711.96
5061;22;2024-01-01;6251.77
5062;22;2024-12-24;24613.37
5063;12;2024-04-02;24890.51
5064;32;2025-02-12;28281.98
5065;21;2024-06-03;22398.99
5066;32;2024-12-20;17549.62
5067;11;2024-01-27;22317.89
5068;21;2024-09-07;14974.12
5069;22;2023-09-29;2208.04
5070;31;2023-08-01;2777.71
5071;33;2024-08-02;6518.08
5072;11;2023-07-11;8026.75
5073;21;2023-06-26;20095.21
5074;11;2025-03-20;11793.38
5075;21;2023-06-26;17356.44
5076;33;2024-05-14;24570.81
5077;12;2023-12-14;3246.76
5078;22;2023-07-11;917.23
5079;31;2023-04-01;27840.8
5080;22;2024-03-29;11759.7
5081;31;2023-07-10;19378.95
5082;31;2025-01-30;16356.13
5083;32;2023-04-10;23067.52
5084;22;2023-05-25;17376.87
5085;22;2024-08-29;4497.93
5086;21;2023-06-01;13058.95
5087;32;2024-03-30;25405.31
5088;12;2023-07-22;641.3
5089;32;2025-01-31;27708.9
5090;33;2023-05-15;23818.43
5091;22;2024-11-10;29454.46
5092;31;2023-03-31;2802.16
5093;32;2025-02-22;28024.11
5094;32;2023-05-28;380.34
5095;21;2024-09-07;18550.78
5096;21;2024-06-09;9806.43
5097;12;2024-04-03;23158.31
5098;31;2024-12-11;8264.2
5099;11;2024-01-08;10901.03
5100;21;2023-06-18;21807.43
5101;33;2023-12-14;22692.85
5102;33;2025-01-20;24930.05
5103;22;2024-02-01;15692.54
5104;12;2024-05-08;8736.58
5105;32;2024-07-23;11792.5
5106;11;2025-02-16;12649.85
5107;11;2024-06-09;773.21
5108;11;2024-11-05;25071.88
5109;32;2025-02-10;26209.18
5110;33;2024-11-16;26682.58
5111;33;2024-11-19;19260.82
5112;11;2024-11-20;25809.81
5113;12;2024-10-03;14717.16
5114;11;2023-06-29;22769.6
5115;32;2024-09-17;19635.74
